Input Term,Best Match,URI,Similarity Score
no:match worm cast,metamorphosis,http://purl.obolibrary.org/obo/GO_0007552,0.4015
no:match worm casts,fossil worm burrow,http://purl.obolibrary.org/obo/ENVO_01001111,0.4075
no:match Xanthoriicola dematiaceous anamorph,xanthophyll,http://purl.obolibrary.org/obo/CHEBI_27325,0.5014
no:match xiphidiocercaria,xiphiplastron,http://purl.obolibrary.org/obo/UBERON_0011661,0.5404
no:match Xylohypha anamorphXylohypha dematiaceous anamorph,Elopomorpha,http://purl.obolibrary.org/obo/NCBITaxon_32521,0.4521
no:match Xylohypha dematiaceous anamorph,xanthophyll,http://purl.obolibrary.org/obo/CHEBI_27325,0.4727
no:match yeast,response to yeast,http://purl.obolibrary.org/obo/GO_0001878,0.6450
no:match young cultivated plants,young plant,http://purl.obolibrary.org/obo/ENVO_01000414,0.6184
no:match young plant,young plant,http://purl.obolibrary.org/obo/ENVO_01000414,0.6802
no:match young,young,http://purl.obolibrary.org/obo/PATO_0000309,0.5795
shading-stunted,shaded,http://purl.obolibrary.org/obo/PATO_0040029,0.5556
no:match young transplanted plants,plant embryo,http://purl.obolibrary.org/obo/PO_0009009,0.5157
no:match young tree,young plant,http://purl.obolibrary.org/obo/ENVO_01000414,0.4859
no:match Zalerion dematiaceous anamorph,achondrite,http://purl.obolibrary.org/obo/ENVO_00002050,0.4349
no:match zoospore,petting zoo,http://purl.obolibrary.org/obo/ENVO_01000923,0.4774
no:match Zygophiala dematiaceous anamorph,zygomorphic,http://purl.obolibrary.org/obo/PATO_0001327,0.5350
no:match zygospore,zygote,http://purl.obolibrary.org/obo/CL_0010017,0.5529
no:match Zygosporium anamorph,zygosphene,http://purl.obolibrary.org/obo/UBERON_4200190,0.5403
no:match Zygosporium dematiaceous anamorph,megasporangium exothecium,http://purl.obolibrary.org/obo/PO_0025312,0.5372
no:match Zythia coelomycetous anamorph,saccharomyceta,http://purl.obolibrary.org/obo/NCBITaxon_716545,0.5039
no:match Zythiostroma coelomycetous anamorph,Schizosaccharomyces,http://purl.obolibrary.org/obo/NCBITaxon_4895,0.5711
non-ovigerous,non-porous,http://purl.obolibrary.org/obo/PATO_0000985,0.5749
non-reproductive,sexual reproduction,http://purl.obolibrary.org/obo/GO_0019953,0.7014
no perithecia,peroneus,http://purl.obolibrary.org/obo/UBERON_0009132,0.5972
not mature,mature,http://purl.obolibrary.org/obo/PATO_0001701,0.8780
not quite mature,mature,http://purl.obolibrary.org/obo/PATO_0001701,0.8375
not weaned,azane,http://purl.obolibrary.org/obo/CHEBI_35107,0.5104
nymph,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.7422
Nymph,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.7422
nymph & exuviae,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.6240
nymph female,female,http://purl.obolibrary.org/obo/PATO_0000383,0.6391
nymph,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.7422
larvae,larval,http://purl.obolibrary.org/obo/PATO_0001185,0.7761
nymph male,male,http://purl.obolibrary.org/obo/PATO_0000384,0.6409
nymphs,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.6820
Nymphs,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.6820
nymphs and larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5872
Nymphs and larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5872
Nymphs and Larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5872
Nymphs,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.6820
eggs,egg yolk,http://purl.obolibrary.org/obo/UBERON_0007378,0.7630
nymph skin,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.6545
Nymphs & larvae,nematode larva,http://purl.obolibrary.org/obo/UBERON_0009850,0.5809
nymph unsexed,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.6223
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
O.,soot,http://purl.obolibrary.org/obo/ENVO_03000021,0.4031
O and I,Ovis,http://purl.obolibrary.org/obo/NCBITaxon_9935,0.3992
O & I,Ovis,http://purl.obolibrary.org/obo/NCBITaxon_9935,0.4859
O I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4251
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
O-I,orange,http://purl.obolibrary.org/obo/PATO_0000953,0.4049
O. I,soot,http://purl.obolibrary.org/obo/ENVO_03000021,0.4025
Oidium,ommatidium,http://purl.obolibrary.org/obo/UBERON_0000971,0.7950
(Oidium stage),ommatidium,http://purl.obolibrary.org/obo/UBERON_0000971,0.6347
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O,arene,http://purl.obolibrary.org/obo/CHEBI_33658,0.4484
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
O. I only,NADH,http://purl.obolibrary.org/obo/CHEBI_16908,0.3571
old Adult,old,http://purl.obolibrary.org/obo/PATO_0000308,0.7000
older material,mineral material,http://purl.obolibrary.org/obo/ENVO_01000256,0.6522
oocyst,oocyte,http://purl.obolibrary.org/obo/CL_0000023,0.7089
oocyst; sporocyst,oocyte,http://purl.obolibrary.org/obo/CL_0000023,0.6529
Oogonia,oogonial cell,http://purl.obolibrary.org/obo/CL_0000024,0.7202
oospores,neuropore,http://purl.obolibrary.org/obo/UBERON_0005077,0.6454
Oospores in stems,internal phloem,http://purl.obolibrary.org/obo/PO_0006216,0.5372
Ootheca,podotheca,http://purl.obolibrary.org/obo/UBERON_0012447,0.6598
(ordeum stage),E tetrad stage,http://purl.obolibrary.org/obo/PO_0001029,0.5703
other,secondary,http://purl.obolibrary.org/obo/PATO_0002632,0.4536
others,mine,http://purl.obolibrary.org/obo/ENVO_00000076,0.4482
ova,Ovis,http://purl.obolibrary.org/obo/NCBITaxon_9935,0.6597
over-winter,cold season,http://purl.obolibrary.org/obo/ENVO_03000098,0.7267
; ovigerous,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6393
; ovigerous;;,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6012
; ovigerous;;;;,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6220
;; ovigerous,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.5428
ovigerous,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.7260
ovigerous;;,oviduct,http://purl.obolibrary.org/obo/UBERON_0000993,0.6397
;; ovigerous; immature,immature,http://purl.obolibrary.org/obo/PATO_0001501,0.6424
ovigerous; immature;; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.6854
; ovigerous; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.7357
;; ovigerous; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.7228
ovigerous; juvenile,juvenile,http://purl.obolibrary.org/obo/PATO_0001190,0.7018
oviposition sites,ovipositor,http://purl.obolibrary.org/obo/UBERON_2002117,0.5756
P,seep,http://purl.obolibrary.org/obo/ENVO_01000262,0.5035
Paarasitic Stages,pharyngula stage,http://purl.obolibrary.org/obo/UBERON_0004707,0.5276
Parasitic Lifestages,Platyhelminthes,http://purl.obolibrary.org/obo/NCBITaxon_6157,0.5112
Parasitic stages,larval stage,http://purl.obolibrary.org/obo/UBERON_0000069,0.6104
Parasitic Stages,larval stage,http://purl.obolibrary.org/obo/UBERON_0000069,0.6104
Parastic Stages,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5465
parthenita,Hemichordata,http://purl.obolibrary.org/obo/NCBITaxon_10219,0.5148
parthenitae,Euteleostomi,http://purl.obolibrary.org/obo/NCBITaxon_117571,0.5457
partly sterile,sterile,http://purl.obolibrary.org/obo/PATO_0000956,0.9002
penultimate,recent,http://purl.obolibrary.org/obo/PATO_0001484,0.5242
penultimate,recent,http://purl.obolibrary.org/obo/PATO_0001484,0.5242
immature,immature,http://purl.obolibrary.org/obo/PATO_0001501,1.0000
Penultimate nymph,nymph stage,http://purl.obolibrary.org/obo/UBERON_0014405,0.6964
perfect stage,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.7562
Perfect stage,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.7562
perianth,perianth,http://purl.obolibrary.org/obo/PO_0009058,1.0000
perianth + androecia,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.6685
perianth + capsules,capsule,http://purl.obolibrary.org/obo/UBERON_0003893,0.6978
perianth + gemmae,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.6595
perianths,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.8751
perianth + sporophyte,OBSOLETE sporophyte,http://purl.obolibrary.org/obo/PO_0009003,0.6481
perigyn.,perigynium,http://purl.obolibrary.org/obo/PO_0009044,0.7514
perigyn. + male,perigynium,http://purl.obolibrary.org/obo/PO_0009044,0.6426
perithecia,perineum,http://purl.obolibrary.org/obo/UBERON_0002356,0.6635
Perithecia,perineum,http://purl.obolibrary.org/obo/UBERON_0002356,0.6635
perithecia and conidia,Peridiniales,http://purl.obolibrary.org/obo/NCBITaxon_2910,0.5971
Perithecia immature,sexually immature organism,http://purl.obolibrary.org/obo/UBERON_0007021,0.5937
phyllosoma,Phacochoerus,http://purl.obolibrary.org/obo/NCBITaxon_41425,0.6101
Pileate and resupinate forms.,landform,http://purl.obolibrary.org/obo/ENVO_01001886,0.4272
plasmodium,Platyhelminthes,http://purl.obolibrary.org/obo/NCBITaxon_6157,0.5303
plerocerci,plerome,http://purl.obolibrary.org/obo/PO_0008035,0.8282
plerocercoid,plerome,http://purl.obolibrary.org/obo/PO_0008035,0.6780
plerocercus,plerome,http://purl.obolibrary.org/obo/PO_0008035,0.7665
Pleurocercoid,pleurocentrum,http://purl.obolibrary.org/obo/UBERON_4200195,0.8235
PO:0000055 bud,terminal bud,http://purl.obolibrary.org/obo/PO_0004713,0.4541
PO:0009001 fruit,pome fruit,http://purl.obolibrary.org/obo/PO_0030110,0.6924
PO:0009005 root,root,http://purl.obolibrary.org/obo/NCBITaxon_1,0.5813
PO:0009010 seed,seed,http://purl.obolibrary.org/obo/PO_0009010,0.6417
PO:0009046 flower,flower,http://purl.obolibrary.org/obo/PO_0009046,0.6605
PO:0025626 plant gall,plant gall,http://purl.obolibrary.org/obo/PO_0025626,0.7924
Pop,bubble,http://purl.obolibrary.org/obo/ENVO_01001685,0.5595
;; postlarvae,obsolete postgena,http://purl.obolibrary.org/obo/UBERON_0003157,0.5149
post larval,larval,http://purl.obolibrary.org/obo/PATO_0001185,0.8783
post-oncomiracidium 1a,Phormidium,http://purl.obolibrary.org/obo/NCBITaxon_1198,0.5685
post-oncomiracidium 2a,Phormidium,http://purl.obolibrary.org/obo/NCBITaxon_1198,0.5602
Premetamorph,premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,0.6486
Premetamorphs,premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,0.6398
Premetamorphs,premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,0.6398
metamorphs,metamorphosis,http://purl.obolibrary.org/obo/GO_0007552,0.7466
Presumably immature stages,sexually immature stage,http://purl.obolibrary.org/obo/UBERON_0000112,0.8314
Probably a young stage. (Sphaeronema state),juvenile stage,http://purl.obolibrary.org/obo/UBERON_0034919,0.5926
procercoid,procerus,http://purl.obolibrary.org/obo/UBERON_0008588,0.7184
protonymph,proton,http://purl.obolibrary.org/obo/CHEBI_24636,0.7866
Protonymph,proton,http://purl.obolibrary.org/obo/CHEBI_24636,0.7866
protozoan stage,plant proembryo stage,http://purl.obolibrary.org/obo/PO_0001180,0.6261
protozoan stage sarcocyst,sarcomere,http://purl.obolibrary.org/obo/GO_0030017,0.5825
protozoan stage spores,plant spore stage,http://purl.obolibrary.org/obo/PO_0025375,0.6049
protozoan stage tachyzoites,retrotrapezoid nucleus,http://purl.obolibrary.org/obo/UBERON_0009918,0.4553
protozoan stage tissue cyst,embryonic cell (metazoa),http://purl.obolibrary.org/obo/CL_0002321,0.5566
prot. sporogonic stage,sporophyte dormant stage,http://purl.obolibrary.org/obo/PO_0007132,0.6288
pseudergate,supratendinal bridge,http://purl.obolibrary.org/obo/UBERON_0018366,0.4356
Pseudocyst,pseudoclasper,http://purl.obolibrary.org/obo/UBERON_0017624,0.6987
pseudosclerotia,pseudourostyle,http://purl.obolibrary.org/obo/UBERON_2002166,0.5984
pullus,m. transversus,http://purl.obolibrary.org/obo/UBERON_3010785,0.5393
pup,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.7604
pupa,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,1.0000
Pupa,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,1.0000
pupae,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8544
Pupa(e),pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8212
Pupae,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8544
pupal,pupal,http://purl.obolibrary.org/obo/PATO_0001187,1.0000
pupa,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,1.0000
larvae,larval,http://purl.obolibrary.org/obo/PATO_0001185,0.7761
pupal case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
Pupal case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
Pupal Case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
pupal case,pupal case,http://purl.obolibrary.org/obo/UBERON_0018657,1.0000
cocoon,cocoon,http://purl.obolibrary.org/obo/UBERON_0013198,1.0000
Pupal exuviae,pupal,http://purl.obolibrary.org/obo/PATO_0001187,0.7644
pupal skin,pupal,http://purl.obolibrary.org/obo/PATO_0001187,0.7733
Pupa or Larvae,instar larval or pupal development,http://purl.obolibrary.org/obo/GO_0002165,0.7339
pupa skin,pupa,http://purl.obolibrary.org/obo/UBERON_0003143,0.8199
pycnia,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.6451
pycnidia,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.6600
Pycnidia only,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.6070
queen,planet,http://purl.obolibrary.org/obo/ENVO_01000800,0.5175
rarely adults and nymphs,normal age,http://purl.obolibrary.org/obo/PATO_0045005,0.4380
recruits,military training area,http://purl.obolibrary.org/obo/ENVO_00000561,0.4835
juv.,vacuole,http://purl.obolibrary.org/obo/GO_0005773,0.4429
redia,red,http://purl.obolibrary.org/obo/PATO_0000322,0.6340
Redia,red,http://purl.obolibrary.org/obo/PATO_0000322,0.6340
redia; cercariae,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.7442
rediae,red,http://purl.obolibrary.org/obo/PATO_0000322,0.6655
rediae; cercariae,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.7138
#REF!,refractivity,http://purl.obolibrary.org/obo/PATO_0001372,0.3505
reproductive,reproductive process,http://purl.obolibrary.org/obo/GO_0022414,0.8607
Reproductive Condition,reproductive process,http://purl.obolibrary.org/obo/GO_0022414,0.7697
Reproductive Status,reproductive quality,http://purl.obolibrary.org/obo/PATO_0001434,0.7857
Resupinate form,landform,http://purl.obolibrary.org/obo/ENVO_01001886,0.4184
Rhizoctonia,rhizoid,http://purl.obolibrary.org/obo/PO_0030078,0.8890
Roestelia stage,gastrula stage,http://purl.obolibrary.org/obo/UBERON_0000109,0.6168
roots,root,http://purl.obolibrary.org/obo/NCBITaxon_1,0.7812
Rostelia stage,veliger stage,http://purl.obolibrary.org/obo/UBERON_0014863,0.6288
Rust lfie stage 0,BO.00 booting begins stage,http://purl.obolibrary.org/obo/PO_0007051,0.4909
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust lfie stage II,BO.02 mid boot stage,http://purl.obolibrary.org/obo/PO_0007044,0.4449
Rust life stage,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6216
,right,http://purl.obolibrary.org/obo/PATO_0000367,0.5217
Rust life stage ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5853
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
Rust Life Stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
Rust life stage 0; (0),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4696
Rust life stage 0 1,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5250
Rust life stage 0 i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5395
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0-i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5437
Rust life stage 0 I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5395
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0-I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5437
Rust life stage (0),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5188
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0 & i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5255
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage (0),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5188
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage 0 ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4984
Rust life stage 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage 0. ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4980
